lei,scope,refPeriod,bank_name,country,institution_type,szenario,szenario_label,delta_eve_eur,delta_nii_eur,tier1_eur,quote_eve,quote_nii,sot_eve,sot_nii,vorbehalt
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,0010,Parallelverschiebung hoch,15591061,-14601336,4698110626,0.0033,-0.0031,nein,nein,
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,0020,Parallelverschiebung runter,-32123083,306962,4698110626,-0.0068,0.0001,nein,nein,
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,0030,Steepener,8274876,,4698110626,0.0018,,nein,,
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,0040,Flattener,-11941652,,4698110626,-0.0025,,nein,,
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,0050,kurze Zinsen hoch,-2536100,,4698110626,-0.0005,,nein,,
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,0060,kurze Zinsen runter,854912,,4698110626,0.0002,,nein,,
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,0010,Parallelverschiebung hoch,5715741,94678164,4638370434,0.0012,0.0204,nein,nein,
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,0020,Parallelverschiebung runter,-12899838,-190195858,4638370434,-0.0028,-0.0410,nein,nein,
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,0030,Steepener,548633,,4638370434,0.0001,,nein,,
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,0040,Flattener,460163,,4638370434,0.0001,,nein,,
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,0050,kurze Zinsen hoch,2414024,,4638370434,0.0005,,nein,,
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,0060,kurze Zinsen runter,-5222200,,4638370434,-0.0011,,nein,,
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,0010,Parallelverschiebung hoch,-234425638,90445866,3883140040,-0.0604,0.0233,nein,nein,
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,0020,Parallelverschiebung runter,113705374,-113430690,3883140040,0.0293,-0.0292,nein,nein,
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,0030,Steepener,-80919180,,3883140040,-0.0208,,nein,,
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,0040,Flattener,37680517,,3883140040,0.0097,,nein,,
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,0050,kurze Zinsen hoch,-18267783,,3883140040,-0.0047,,nein,,
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,0060,kurze Zinsen runter,17088519,,3883140040,0.0044,,nein,,
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,0010,Parallelverschiebung hoch,-343752189,99433193,3911059096,-0.0879,0.0254,nein,nein,
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,0020,Parallelverschiebung runter,81861727,-121823121,3911059096,0.0209,-0.0311,nein,nein,
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,0030,Steepener,-101584823,,3911059096,-0.0260,,nein,,
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,0040,Flattener,44663974,,3911059096,0.0114,,nein,,
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,0050,kurze Zinsen hoch,15755462,,3911059096,0.0040,,nein,,
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,0060,kurze Zinsen runter,-19384152,,3911059096,-0.0050,,nein,,
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,0010,Parallelverschiebung hoch,-64,29,961085,-0.0001,0.0000,nein,nein,
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,0020,Parallelverschiebung runter,78,-31,961085,0.0001,-0.0000,nein,nein,
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,0030,Steepener,-21,,961085,-0.0000,,nein,,
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,0040,Flattener,11,,961085,0.0000,,nein,,
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,0050,kurze Zinsen hoch,-10,,961085,-0.0000,,nein,,
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,0060,kurze Zinsen runter,10,,961085,0.0000,,nein,,
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,0010,Parallelverschiebung hoch,-0,0,1150615285,-0.0000,0.0000,nein,nein,
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,0020,Parallelverschiebung runter,0,-0,1150615285,0.0000,-0.0000,nein,nein,
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,0030,Steepener,-0,,1150615285,-0.0000,,nein,,
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,0040,Flattener,0,,1150615285,0.0000,,nein,,
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,0050,kurze Zinsen hoch,-0,,1150615285,-0.0000,,nein,,
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,0060,kurze Zinsen runter,0,,1150615285,0.0000,,nein,,
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,0010,Parallelverschiebung hoch,-4770939,2775707,204608761,-0.0233,0.0136,nein,nein,
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,0020,Parallelverschiebung runter,2682391,-4219990,204608761,0.0131,-0.0206,nein,nein,
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,0030,Steepener,-679591,,204608761,-0.0033,,nein,,
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,0040,Flattener,-663642,,204608761,-0.0032,,nein,,
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,0050,kurze Zinsen hoch,-2061240,,204608761,-0.0101,,nein,,
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,0060,kurze Zinsen runter,1065956,,204608761,0.0052,,nein,,
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,0010,Parallelverschiebung hoch,-866000000,211000000,16058000000,-0.0539,0.0131,nein,nein,
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,0020,Parallelverschiebung runter,507000000,-338000000,16058000000,0.0316,-0.0210,nein,nein,
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,0030,Steepener,863000000,,16058000000,0.0537,,nein,,
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,0040,Flattener,-1007000000,,16058000000,-0.0627,,nein,,
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,0050,kurze Zinsen hoch,-1179000000,,16058000000,-0.0734,,nein,,
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,0060,kurze Zinsen runter,1113000000,,16058000000,0.0693,,nein,,
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,0010,Parallelverschiebung hoch,-914000000,220000000,16680000000,-0.0548,0.0132,nein,nein,
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,0020,Parallelverschiebung runter,558000000,-313000000,16680000000,0.0335,-0.0188,nein,nein,
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,0030,Steepener,857000000,,16680000000,0.0514,,nein,,
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,0040,Flattener,-1002000000,,16680000000,-0.0601,,nein,,
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,0050,kurze Zinsen hoch,-1191000000,,16680000000,-0.0714,,nein,,
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,0060,kurze Zinsen runter,1175000000,,16680000000,0.0704,,nein,,
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,0010,Parallelverschiebung hoch,-6874513,21992847,1254434137,-0.0055,0.0175,nein,nein,
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,0020,Parallelverschiebung runter,-5452367,-28478129,1254434137,-0.0043,-0.0227,nein,nein,
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,0030,Steepener,19754008,,1254434137,0.0157,,nein,,
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,0040,Flattener,-21017541,,1254434137,-0.0168,,nein,,
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,0050,kurze Zinsen hoch,-21503381,,1254434137,-0.0171,,nein,,
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,0060,kurze Zinsen runter,19044613,,1254434137,0.0152,,nein,,
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,0010,Parallelverschiebung hoch,-16017095,-146690,300402209,-0.0533,-0.0005,nein,nein,
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,0020,Parallelverschiebung runter,1949297,-8551590,300402209,0.0065,-0.0285,nein,nein,
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,0030,Steepener,9024758,,300402209,0.0300,,nein,,
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,0040,Flattener,-24430763,,300402209,-0.0813,,nein,,
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,0050,kurze Zinsen hoch,-26655146,,300402209,-0.0887,,nein,,
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,0060,kurze Zinsen runter,9152131,,300402209,0.0305,,nein,,
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,0010,Parallelverschiebung hoch,27400000,35100000,956700000,0.0286,0.0367,nein,nein,
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,0020,Parallelverschiebung runter,-14200000,-46000000,956700000,-0.0148,-0.0481,nein,nein,
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,0030,Steepener,-23200000,,956700000,-0.0243,,nein,,
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,0040,Flattener,29300000,,956700000,0.0306,,nein,,
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,0050,kurze Zinsen hoch,24800000,,956700000,0.0259,,nein,,
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,0060,kurze Zinsen runter,-20900000,,956700000,-0.0218,,nein,,
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,0010,Parallelverschiebung hoch,-32246536,2584005,484231266,-0.0666,0.0053,nein,nein,
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,0020,Parallelverschiebung runter,27312058,-10616494,484231266,0.0564,-0.0219,nein,nein,
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,0030,Steepener,32842815,,484231266,0.0678,,nein,,
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,0040,Flattener,-38255833,,484231266,-0.0790,,nein,,
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,0050,kurze Zinsen hoch,-46440654,,484231266,-0.0959,,nein,,
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,0060,kurze Zinsen runter,45939219,,484231266,0.0949,,nein,,
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,0010,Parallelverschiebung hoch,-11581791,17890733,728628914,-0.0159,0.0246,nein,nein,
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,0020,Parallelverschiebung runter,28249852,-22365054,728628914,0.0388,-0.0307,nein,nein,
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,0030,Steepener,4707748,,728628914,0.0065,,nein,,
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,0040,Flattener,-3787687,,728628914,-0.0052,,nein,,
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,0050,kurze Zinsen hoch,-8617258,,728628914,-0.0118,,nein,,
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,0060,kurze Zinsen runter,7299763,,728628914,0.0100,,nein,,
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,0010,Parallelverschiebung hoch,-15847456,31541694,2000909493,-0.0079,0.0158,nein,nein,
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,0020,Parallelverschiebung runter,6395537,-64509945,2000909493,0.0032,-0.0322,nein,nein,
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,0030,Steepener,4030987,,2000909493,0.0020,,nein,,
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,0040,Flattener,-13327606,,2000909493,-0.0067,,nein,,
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,0050,kurze Zinsen hoch,-17858794,,2000909493,-0.0089,,nein,,
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,0060,kurze Zinsen runter,7517698,,2000909493,0.0038,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,0010,Parallelverschiebung hoch,-1767617000,95906000,34061669819,-0.0519,0.0028,nein,nein,
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,0020,Parallelverschiebung runter,41344000,-184132000,34061669819,0.0012,-0.0054,nein,nein,
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,0030,Steepener,737847000,,34061669819,0.0217,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,0040,Flattener,-1977039000,,34061669819,-0.0580,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,0050,kurze Zinsen hoch,-2193016000,,34061669819,-0.0644,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,0060,kurze Zinsen runter,1173646000,,34061669819,0.0345,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,0010,Parallelverschiebung hoch,-2149321000,181717000,34713590249,-0.0619,0.0052,nein,nein,
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,0020,Parallelverschiebung runter,287822000,-604330000,34713590249,0.0083,-0.0174,nein,nein,
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,0030,Steepener,999246000,,34713590249,0.0288,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,0040,Flattener,-2462262000,,34713590249,-0.0709,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,0050,kurze Zinsen hoch,-2844221000,,34713590249,-0.0819,,nein,,
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,0060,kurze Zinsen runter,1508250000,,34713590249,0.0434,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0010,Parallelverschiebung hoch,-6754634147,93092617,60192533092,-0.1122,0.0015,nein,nein,
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0020,Parallelverschiebung runter,2094470908,-686825159,60192533092,0.0348,-0.0114,nein,nein,
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0030,Steepener,-1242626479,,60192533092,-0.0206,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0040,Flattener,-355680484,,60192533092,-0.0059,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0050,kurze Zinsen hoch,-2181237820,,60192533092,-0.0362,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0060,kurze Zinsen runter,765659035,,60192533092,0.0127,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0010,Parallelverschiebung hoch,-6702193721,35569385,60784269038,-0.1103,0.0006,nein,nein,
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0020,Parallelverschiebung runter,1429600461,-592436346,60784269038,0.0235,-0.0097,nein,nein,
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0030,Steepener,-744113967,,60784269038,-0.0122,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0040,Flattener,-832216006,,60784269038,-0.0137,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0050,kurze Zinsen hoch,-2509642216,,60784269038,-0.0413,,nein,,
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,0060,kurze Zinsen runter,791290797,,60784269038,0.0130,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-163381984,62788370,3446367994,-0.0474,0.0182,nein,nein,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,192527149,-92179887,3446367994,0.0559,-0.0267,nein,nein,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0030,Steepener,9903504,,3446367994,0.0029,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0040,Flattener,-30197953,,3446367994,-0.0088,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-100327278,,3446367994,-0.0291,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,53773709,,3446367994,0.0156,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-109045872,59091056,3843528593,-0.0284,0.0154,nein,nein,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,128010532,-120113727,3843528593,0.0333,-0.0313,nein,nein,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0030,Steepener,17288244,,3843528593,0.0045,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0040,Flattener,-39772585,,3843528593,-0.0103,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-85266298,,3843528593,-0.0222,,nein,,
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,46637853,,3843528593,0.0121,,nein,,
7V6Z97IO7R1SEAO84Q32,CON,2025-12-31,SpareBank 1 SMN,Norway,Other highest EEA,0010,Parallelverschiebung hoch,-10452789,37286124,2172745199,-0.0048,0.0172,nein,nein,
7V6Z97IO7R1SEAO84Q32,CON,2025-12-31,SpareBank 1 SMN,Norway,Other highest EEA,0020,Parallelverschiebung runter,10527799,-31934777,2172745199,0.0048,-0.0147,nein,nein,
7V6Z97IO7R1SEAO84Q32,CON,2025-12-31,SpareBank 1 SMN,Norway,Other highest EEA,0030,Steepener,10230471,,2172745199,0.0047,,nein,,
7V6Z97IO7R1SEAO84Q32,CON,2025-12-31,SpareBank 1 SMN,Norway,Other highest EEA,0040,Flattener,-12435962,,2172745199,-0.0057,,nein,,
7V6Z97IO7R1SEAO84Q32,CON,2025-12-31,SpareBank 1 SMN,Norway,Other highest EEA,0050,kurze Zinsen hoch,-15535510,,2172745199,-0.0072,,nein,,
7V6Z97IO7R1SEAO84Q32,CON,2025-12-31,SpareBank 1 SMN,Norway,Other highest EEA,0060,kurze Zinsen runter,15826916,,2172745199,0.0073,,nein,,
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,0010,Parallelverschiebung hoch,-263943564,16722366,1803194044,-0.1464,0.0093,nein,nein,
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,0020,Parallelverschiebung runter,345389276,-18080563,1803194044,0.1915,-0.0100,nein,nein,
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,0030,Steepener,-91875602,,1803194044,-0.0510,,nein,,
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,0040,Flattener,51555514,,1803194044,0.0286,,nein,,
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,0050,kurze Zinsen hoch,-38596633,,1803194044,-0.0214,,nein,,
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,0060,kurze Zinsen runter,35615882,,1803194044,0.0198,,nein,,
81560062CEAE87A85C80,CON,2025-12-31,AREPO BP S.P.A.,Italy,Other highest EEA,0010,Parallelverschiebung hoch,2745967,-4344534,90622975,0.0303,-0.0479,nein,nein,
