template_id,cell_row,cell_col,row_label,col_label,data_type,n_values,median_log10,mad_log10,spread_p10_p90,status
63.02.C,0140,0040,EU 5c. Of which: Corporates - Purchased receivables,d. RWEAs calculated using full standardised approach,monetary,51,8.626,0.724,3.21,auswertbar
63.02.C,0140,0050,EU 5c. Of which: Corporates - Purchased receivables,EU d. RWEAs that is the base of the output floor,monetary,51,8.609,0.709,2.99,auswertbar
63.02.C,0150,0020,6. Retail,b. RWEAs for column a if re-computed using the standardised approach,monetary,124,9.546,0.530,2.67,auswertbar
63.02.C,0150,0040,6. Retail,d. RWEAs calculated using full standardised approach,monetary,180,9.281,0.744,3.32,auswertbar
63.02.C,0150,0050,6. Retail,EU d. RWEAs that is the base of the output floor,monetary,176,9.297,0.738,3.25,auswertbar
63.02.C,0160,0020,6.1. Of which: Retail - Qualifying revolving,b. RWEAs for column a if re-computed using the standardised approach,monetary,50,8.576,0.552,1.93,auswertbar
63.02.C,0160,0040,6.1. Of which: Retail - Qualifying revolving,d. RWEAs calculated using full standardised approach,monetary,53,8.574,0.574,2.36,auswertbar
63.02.C,0160,0050,6.1. Of which: Retail - Qualifying revolving,EU d. RWEAs that is the base of the output floor,monetary,53,8.574,0.574,2.36,auswertbar
63.02.C,0180,0020,EU 6.1b. Of which: Retail - Other,b. RWEAs for column a if re-computed using the standardised approach,monetary,92,9.408,0.579,2.75,auswertbar
63.02.C,0180,0040,EU 6.1b. Of which: Retail - Other,d. RWEAs calculated using full standardised approach,monetary,106,9.476,0.525,2.63,auswertbar
63.02.C,0180,0050,EU 6.1b. Of which: Retail - Other,EU d. RWEAs that is the base of the output floor,monetary,122,9.429,0.587,2.65,auswertbar
63.02.C,0190,0020,6.2. Of which: Retail - Secured by residential real estate,b. RWEAs for column a if re-computed using the standardised approach,monetary,93,9.744,0.520,1.85,auswertbar
63.02.C,0190,0040,6.2. Of which: Retail - Secured by residential real estate,d. RWEAs calculated using full standardised approach,monetary,96,9.755,0.551,1.94,auswertbar
63.02.C,0190,0050,6.2. Of which: Retail - Secured by residential real estate,EU d. RWEAs that is the base of the output floor,monetary,96,9.755,0.551,1.88,auswertbar
63.02.C,0210,0020,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,b. RWEAs for column a if re-computed using the standardised approach,monetary,120,9.972,0.498,2.12,auswertbar
63.02.C,0210,0040,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,d. RWEAs calculated using full standardised approach,monetary,152,9.780,0.707,3.22,auswertbar
63.02.C,0210,0050,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,EU d. RWEAs that is the base of the output floor,monetary,149,9.781,0.676,3.16,auswertbar
63.02.C,0220,0020,EU 7b. Collective investment undertakings CIU,b. RWEAs for column a if re-computed using the standardised approach,monetary,29,7.623,0.770,4.68,auswertbar
63.02.C,0220,0040,EU 7b. Collective investment undertakings CIU,d. RWEAs calculated using full standardised approach,monetary,117,8.046,0.896,3.15,auswertbar
63.02.C,0220,0050,EU 7b. Collective investment undertakings CIU,EU d. RWEAs that is the base of the output floor,monetary,117,8.046,0.895,3.08,auswertbar
63.02.C,0230,0020,EU 7c. Categorised as exposures in default in SA,b. RWEAs for column a if re-computed using the standardised approach,monetary,129,8.711,0.602,2.30,auswertbar
63.02.C,0230,0040,EU 7c. Categorised as exposures in default in SA,d. RWEAs calculated using full standardised approach,monetary,191,8.481,0.802,3.51,auswertbar
63.02.C,0230,0050,EU 7c. Categorised as exposures in default in SA,EU d. RWEAs that is the base of the output floor,monetary,187,8.482,0.791,3.51,auswertbar
63.02.C,0240,0020,EU 7d. Categorised as subordinated debt exposures in SA,b. RWEAs for column a if re-computed using the standardised approach,monetary,43,8.226,0.911,3.90,auswertbar
63.02.C,0240,0040,EU 7d. Categorised as subordinated debt exposures in SA,d. RWEAs calculated using full standardised approach,monetary,106,7.932,0.835,3.99,auswertbar
63.02.C,0240,0050,EU 7d. Categorised as subordinated debt exposures in SA,EU d. RWEAs that is the base of the output floor,monetary,104,7.959,0.807,3.92,auswertbar
63.02.C,0250,0020,EU 7e. Categorised as covered bonds in SA,b. RWEAs for column a if re-computed using the standardised approach,monetary,51,8.571,0.425,2.25,auswertbar
63.02.C,0250,0040,EU 7e. Categorised as covered bonds in SA,d. RWEAs calculated using full standardised approach,monetary,119,8.089,0.620,2.75,auswertbar
63.02.C,0250,0050,EU 7e. Categorised as covered bonds in SA,EU d. RWEAs that is the base of the output floor,monetary,117,8.127,0.588,2.58,auswertbar
63.02.C,0260,0040,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,d. RWEAs calculated using full standardised approach,monetary,39,7.843,0.915,4.71,auswertbar
63.02.C,0260,0050,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,EU d. RWEAs that is the base of the output floor,monetary,38,7.847,0.856,3.75,auswertbar
63.02.C,0270,0020,8. Others,b. RWEAs for column a if re-computed using the standardised approach,monetary,80,8.618,0.633,3.57,auswertbar
63.02.C,0270,0040,8. Others,d. RWEAs calculated using full standardised approach,monetary,199,8.554,0.776,3.68,auswertbar
63.02.C,0270,0050,8. Others,EU d. RWEAs that is the base of the output floor,monetary,195,8.566,0.764,3.56,auswertbar
63.02.C,0280,0020,9. Total,b. RWEAs for column a if re-computed using the standardised approach,monetary,146,10.234,0.522,2.19,auswertbar
63.02.C,0280,0040,9. Total,d. RWEAs calculated using full standardised approach,monetary,195,10.191,0.732,3.08,auswertbar
63.02.C,0280,0050,9. Total,EU d. RWEAs that is the base of the output floor,monetary,192,10.174,0.713,2.93,auswertbar
64.01.B,0010,0010,Total assets,a Carrying values as reported in published financial statements,monetary,172,10.597,0.519,2.47,auswertbar
64.01.B,0010,0020,Total assets,b Carrying values under scope of prudential consolidation,monetary,171,10.572,0.562,2.50,auswertbar
64.01.B,0010,0030,Total assets,c Subject to the credit risk framework,monetary,167,10.552,0.543,2.35,auswertbar
64.01.B,0010,0040,Total assets,d Subject to the CCR framework,monetary,152,8.861,1.098,4.46,auswertbar
64.01.B,0010,0050,Total assets,e Subject to the securitisation framework,monetary,85,9.012,0.756,2.85,auswertbar
64.01.B,0010,0060,Total assets,f  Subject to the market risk framework,monetary,130,8.844,1.301,4.85,auswertbar
64.01.B,0010,0070,Total assets,g Not subject to own funds requirements or subject to deduction from own funds,monetary,150,8.404,0.696,3.33,auswertbar
64.01.D,0010,0010,Total liabilities,a Carrying values as reported in published financial statements,monetary,172,10.575,0.541,2.52,auswertbar
64.01.D,0010,0020,Total liabilities,b Carrying values under scope of prudential consolidation,monetary,169,10.550,0.578,3.35,auswertbar
64.01.D,0010,0030,Total liabilities,c Subject to the credit risk framework,monetary,49,8.407,0.855,2.89,auswertbar
64.01.D,0010,0040,Total liabilities,d Subject to the CCR framework,monetary,123,8.912,0.922,3.88,auswertbar
64.01.D,0010,0060,Total liabilities,f  Subject to the market risk framework,monetary,95,9.138,1.273,4.22,auswertbar
64.01.D,0010,0070,Total liabilities,g Not subject to own funds requirements or subject to deduction from own funds,monetary,127,10.555,0.561,3.16,auswertbar
64.03.A,0010,0010,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,a Total,monetary,171,10.570,0.561,2.48,auswertbar
64.03.A,0010,0020,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,b Credit risk framework,monetary,168,10.533,0.533,2.37,auswertbar
64.03.A,0010,0030,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,c Securitisation framework,monetary,84,9.018,0.775,3.15,auswertbar
64.03.A,0010,0040,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,d CCR framework,monetary,153,8.844,1.066,4.68,auswertbar
64.03.A,0010,0050,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,e Market risk framework,monetary,131,8.819,1.284,4.85,auswertbar
64.03.A,0020,0010,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,a Total,monetary,168,10.496,0.598,4.24,auswertbar
64.03.A,0020,0020,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,b Credit risk framework,monetary,48,8.321,0.909,3.00,auswertbar
64.03.A,0020,0040,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,d CCR framework,monetary,121,8.912,0.922,3.99,auswertbar
64.03.A,0020,0050,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,e Market risk framework,monetary,93,9.138,1.273,4.19,auswertbar
64.03.A,0030,0010,3. Total net amount under the scope of prudential consolidation,a Total,monetary,159,10.224,0.611,3.15,auswertbar
64.03.A,0030,0020,3. Total net amount under the scope of prudential consolidation,b Credit risk framework,monetary,160,10.556,0.538,2.35,auswertbar
64.03.A,0030,0030,3. Total net amount under the scope of prudential consolidation,c Securitisation framework,monetary,82,9.018,0.754,3.02,auswertbar
64.03.A,0030,0040,3. Total net amount under the scope of prudential consolidation,d CCR framework,monetary,143,8.361,1.102,4.02,auswertbar
64.03.A,0030,0050,3. Total net amount under the scope of prudential consolidation,e Market risk framework,monetary,124,8.591,1.283,4.71,auswertbar
64.03.A,0040,0010,4. Off-balance-sheet amounts,a Total,monetary,161,9.660,0.713,3.93,auswertbar
64.03.A,0040,0020,4. Off-balance-sheet amounts,b Credit risk framework,monetary,162,9.633,0.666,4.25,auswertbar
64.03.A,0040,0030,4. Off-balance-sheet amounts,c Securitisation framework,monetary,27,8.919,0.864,3.57,auswertbar
64.03.A,0040,0040,4. Off-balance-sheet amounts,d CCR framework,monetary,20,9.197,1.084,3.28,auswertbar
64.03.A,0050,0010,5. Differences in valuations,a Total,monetary,74,7.090,1.225,4.07,auswertbar
64.03.A,0050,0020,5. Differences in valuations,b Credit risk framework,monetary,55,6.985,0.944,3.91,auswertbar
64.03.A,0050,0040,5. Differences in valuations,d CCR framework,monetary,24,8.241,1.042,4.28,auswertbar
64.03.A,0060,0010,"6. Differences due to different netting rules, other than those already included in row 2",a Total,monetary,63,9.295,0.950,3.64,auswertbar
64.03.A,0060,0040,"6. Differences due to different netting rules, other than those already included in row 2",d CCR framework,monetary,60,9.033,0.964,3.87,auswertbar
64.03.A,0070,0010,7. Differences due to consideration of provisions,a Total,monetary,87,8.299,0.836,3.66,auswertbar
64.03.A,0070,0020,7. Differences due to consideration of provisions,b Credit risk framework,monetary,96,8.316,0.835,3.56,auswertbar
64.03.A,0080,0010,8. Differences due to the use of credit risk mitigation techniques CRMs,a Total,monetary,90,8.817,0.967,4.04,auswertbar
64.03.A,0080,0020,8. Differences due to the use of credit risk mitigation techniques CRMs,b Credit risk framework,monetary,93,8.598,0.698,3.55,auswertbar
64.03.A,0080,0040,8. Differences due to the use of credit risk mitigation techniques CRMs,d CCR framework,monetary,40,9.162,1.111,4.52,auswertbar
64.03.A,0090,0010,9. Differences due to credit conversion factors,a Total,monetary,118,9.418,0.721,3.55,auswertbar
64.03.A,0090,0020,9. Differences due to credit conversion factors,b Credit risk framework,monetary,130,9.418,0.765,4.11,auswertbar
64.03.A,0100,0010,10. Differences due to Securitisation with risk transfer,a Total,monetary,27,8.392,0.675,2.22,auswertbar
64.03.A,0100,0030,10. Differences due to Securitisation with risk transfer,c Securitisation framework,monetary,29,8.377,0.941,2.86,auswertbar
64.03.A,0110,0010,11. Other differences,a Total,monetary,117,8.804,0.964,3.99,auswertbar
64.03.A,0110,0020,11. Other differences,b Credit risk framework,monetary,114,8.502,0.938,3.93,auswertbar
64.03.A,0110,0030,11. Other differences,c Securitisation framework,monetary,31,8.243,1.266,4.19,auswertbar
64.03.A,0110,0040,11. Other differences,d CCR framework,monetary,75,8.815,0.839,3.04,auswertbar
64.03.B,0010,0010,12. Exposure amounts considered for regulatory purposes,a Total,monetary,164,10.538,0.559,3.21,auswertbar
64.03.B,0010,0020,12. Exposure amounts considered for regulatory purposes,b Credit risk framework,monetary,165,10.535,0.559,2.86,auswertbar
64.03.B,0010,0030,12. Exposure amounts considered for regulatory purposes,c Securitisation framework,monetary,85,9.083,0.851,3.68,auswertbar
64.03.B,0010,0040,12. Exposure amounts considered for regulatory purposes,d CCR framework,monetary,149,8.767,0.979,4.21,auswertbar
64.03.B,0010,0050,12. Exposure amounts considered for regulatory purposes,e Market risk framework,monetary,97,8.294,1.172,4.81,auswertbar
65.00,0010,0010,1. Market price uncertainty,a Equity,monetary,45,7.427,0.885,4.36,auswertbar
65.00,0010,0020,1. Market price uncertainty,b Interest Rates,monetary,59,6.952,0.674,3.05,auswertbar
65.00,0010,0030,1. Market price uncertainty,c Foreign exchange,monetary,46,5.847,0.757,3.44,auswertbar
65.00,0010,0040,1. Market price uncertainty,d Credit,monetary,49,6.914,0.742,3.36,auswertbar
65.00,0010,0060,1. Market price uncertainty,EU e1 Unearned credit spreads AVA,monetary,51,6.158,0.731,2.72,auswertbar
65.00,0010,0070,1. Market price uncertainty,EU e2 Investment and funding costs AVA,monetary,47,5.815,0.971,3.67,auswertbar
65.00,0010,0080,1. Market price uncertainty,f Total category level post-diversification,monetary,62,7.285,0.704,3.21,auswertbar
65.00,0010,0090,1. Market price uncertainty,g Of which: Total core approach in the trading book,monetary,51,6.972,0.790,3.65,auswertbar
65.00,0010,0100,1. Market price uncertainty,h Of which: Total core approach in the banking book,monetary,60,6.923,0.708,3.42,auswertbar
65.00,0030,0010,3. Close-out cost,a Equity,monetary,35,7.276,1.131,3.55,auswertbar
65.00,0030,0020,3. Close-out cost,b Interest Rates,monetary,55,7.116,0.647,3.12,auswertbar
65.00,0030,0030,3. Close-out cost,c Foreign exchange,monetary,41,5.572,1.123,3.79,auswertbar
65.00,0030,0040,3. Close-out cost,d Credit,monetary,37,6.676,0.636,2.14,auswertbar
65.00,0030,0060,3. Close-out cost,EU e1 Unearned credit spreads AVA,monetary,39,6.140,0.721,2.39,auswertbar
65.00,0030,0070,3. Close-out cost,EU e2 Investment and funding costs AVA,monetary,23,6.023,0.785,3.55,auswertbar
65.00,0030,0080,3. Close-out cost,f Total category level post-diversification,monetary,55,7.404,0.536,2.80,auswertbar
65.00,0030,0090,3. Close-out cost,g Of which: Total core approach in the trading book,monetary,44,7.187,0.610,3.36,auswertbar
65.00,0030,0100,3. Close-out cost,h Of which: Total core approach in the banking book,monetary,52,6.788,0.600,2.39,auswertbar
65.00,0040,0010,4. Concentrated positions,a Equity,monetary,33,7.129,0.922,3.32,auswertbar
65.00,0040,0020,4. Concentrated positions,b Interest Rates,monetary,33,6.821,0.812,3.30,auswertbar
65.00,0040,0040,4. Concentrated positions,d Credit,monetary,33,6.520,0.435,1.81,auswertbar
65.00,0040,0080,4. Concentrated positions,f Total category level post-diversification,monetary,51,7.199,0.833,2.87,auswertbar
65.00,0040,0090,4. Concentrated positions,g Of which: Total core approach in the trading book,monetary,34,6.438,0.816,2.40,auswertbar
65.00,0040,0100,4. Concentrated positions,h Of which: Total core approach in the banking book,monetary,44,6.923,0.796,3.12,auswertbar
65.00,0060,0010,6. Model risk,a Equity,monetary,34,6.794,1.195,3.87,auswertbar
65.00,0060,0020,6. Model risk,b Interest Rates,monetary,38,6.592,0.642,2.66,auswertbar
65.00,0060,0030,6. Model risk,c Foreign exchange,monetary,23,5.049,1.263,3.08,auswertbar
65.00,0060,0040,6. Model risk,d Credit,monetary,22,7.134,0.498,4.50,auswertbar
65.00,0060,0060,6. Model risk,EU e1 Unearned credit spreads AVA,monetary,43,6.262,1.103,2.93,auswertbar
65.00,0060,0070,6. Model risk,EU e2 Investment and funding costs AVA,monetary,31,6.127,0.790,3.41,auswertbar
65.00,0060,0080,6. Model risk,f Total category level post-diversification,monetary,51,6.748,0.859,3.35,auswertbar
65.00,0060,0090,6. Model risk,g Of which: Total core approach in the trading book,monetary,42,6.545,0.902,3.34,auswertbar
65.00,0060,0100,6. Model risk,h Of which: Total core approach in the banking book,monetary,38,6.482,0.701,4.17,auswertbar
