template_id,cell_row,cell_col,row_label,col_label,dp_41,dp_42,status
25.00,0090,0150,6 Corporates,o 90%,dp3527840,dp3527840,stable
25.00,0090,0160,6 Corporates,p 100%,dp3527928,dp3527928,stable
25.00,0090,0170,6 Corporates,q 105%,dp3527847,dp3527847,stable
25.00,0090,0180,6 Corporates,r 110%,dp3527848,dp3527848,stable
25.00,0090,0190,6 Corporates,s 130%,dp3527849,dp3527849,stable
25.00,0090,0200,6 Corporates,t 150%,dp3527933,dp3527933,stable
25.00,0090,0210,6 Corporates,u 250%,dp3527934,dp3527934,stable
25.00,0090,0220,6 Corporates,v 370%,dp3527935,dp3527935,stable
25.00,0090,0230,6 Corporates,w 400%,dp3527850,dp3527850,stable
25.00,0090,0240,6 Corporates,x 1250%,dp3527936,dp3527936,stable
25.00,0090,0250,6 Corporates,y Others,dp3527937,dp3527937,stable
25.00,0090,0260,6 Corporates,z Total,dp3528379,dp3528379,stable
25.00,0090,0270,6 Corporates,aa Of which unrated,dp3527838,dp3527838,stable
25.00,0100,0010,6.1  Of which: Specialised Lending,a 0%,dp3527793,dp3527793,stable
25.00,0100,0020,6.1  Of which: Specialised Lending,b 2%,dp3527394,dp3527394,stable
25.00,0100,0030,6.1  Of which: Specialised Lending,c 4%,dp3526682,dp3526682,stable
25.00,0100,0040,6.1  Of which: Specialised Lending,d 10%,dp3527266,dp3527266,stable
25.00,0100,0050,6.1  Of which: Specialised Lending,e 20%,dp3527824,dp3527824,stable
25.00,0100,0060,6.1  Of which: Specialised Lending,f 30%,dp3527708,dp3527708,stable
25.00,0100,0070,6.1  Of which: Specialised Lending,g 35%,dp3527693,dp3527693,stable
25.00,0100,0080,6.1  Of which: Specialised Lending,h 40%,dp3527161,dp3527161,stable
25.00,0100,0090,6.1  Of which: Specialised Lending,i 45%,dp3527777,dp3527777,stable
25.00,0100,0100,6.1  Of which: Specialised Lending,j 50%,dp3527806,dp3527806,stable
25.00,0100,0110,6.1  Of which: Specialised Lending,k 60%,dp3527213,dp3527213,stable
25.00,0100,0120,6.1  Of which: Specialised Lending,l 70%,dp3526927,dp3526927,stable
25.00,0100,0130,6.1  Of which: Specialised Lending,m 75%,dp3527452,dp3527452,stable
25.00,0100,0140,6.1  Of which: Specialised Lending,n 80%,dp3527605,dp3527605,stable
25.00,0100,0150,6.1  Of which: Specialised Lending,o 90%,dp3527468,dp3527468,stable
25.00,0100,0160,6.1  Of which: Specialised Lending,p 100%,dp3527927,dp3527927,stable
25.00,0100,0170,6.1  Of which: Specialised Lending,q 105%,dp3527182,dp3527182,stable
25.00,0100,0180,6.1  Of which: Specialised Lending,r 110%,dp3526954,dp3526954,stable
25.00,0100,0190,6.1  Of which: Specialised Lending,s 130%,dp3527555,dp3527555,stable
25.00,0100,0200,6.1  Of which: Specialised Lending,t 150%,dp3526910,dp3526910,stable
25.00,0100,0210,6.1  Of which: Specialised Lending,u 250%,dp3526894,dp3526894,stable
25.00,0100,0220,6.1  Of which: Specialised Lending,v 370%,dp3526880,dp3526880,stable
25.00,0100,0230,6.1  Of which: Specialised Lending,w 400%,dp3527687,dp3527687,stable
25.00,0100,0240,6.1  Of which: Specialised Lending,x 1250%,dp3526732,dp3526732,stable
25.00,0100,0250,6.1  Of which: Specialised Lending,y Others,dp3527492,dp3527492,stable
25.00,0100,0260,6.1  Of which: Specialised Lending,z Total,dp3527673,dp3527673,stable
25.00,0100,0270,6.1  Of which: Specialised Lending,aa Of which unrated,dp3526695,dp3526695,stable
25.00,0110,0010,7 Subordinated debt exposures and equity,a 0%,dp3527249,dp3527249,stable
25.00,0110,0020,7 Subordinated debt exposures and equity,b 2%,dp3527390,dp3527390,stable
25.00,0110,0030,7 Subordinated debt exposures and equity,c 4%,dp3526679,dp3526679,stable
25.00,0110,0040,7 Subordinated debt exposures and equity,d 10%,dp3527262,dp3527262,stable
25.00,0110,0050,7 Subordinated debt exposures and equity,e 20%,dp3527827,dp3527827,stable
25.00,0110,0060,7 Subordinated debt exposures and equity,f 30%,dp3527148,dp3527148,stable
25.00,0110,0070,7 Subordinated debt exposures and equity,g 35%,dp3527134,dp3527134,stable
25.00,0110,0080,7 Subordinated debt exposures and equity,h 40%,dp3527726,dp3527726,stable
25.00,0110,0090,7 Subordinated debt exposures and equity,i 45%,dp3527780,dp3527780,stable
25.00,0110,0100,7 Subordinated debt exposures and equity,j 50%,dp3527812,dp3527812,stable
25.00,0110,0110,7 Subordinated debt exposures and equity,k 60%,dp3527767,dp3527767,stable
25.00,0110,0120,7 Subordinated debt exposures and equity,l 70%,dp3526931,dp3526931,stable
25.00,0110,0130,7 Subordinated debt exposures and equity,m 75%,dp3527449,dp3527449,stable
25.00,0110,0140,7 Subordinated debt exposures and equity,n 80%,dp3527606,dp3527606,stable
25.00,0110,0150,7 Subordinated debt exposures and equity,o 90%,dp3526739,dp3526739,stable
25.00,0110,0160,7 Subordinated debt exposures and equity,p 100%,dp3528401,dp3528401,stable
25.00,0110,0170,7 Subordinated debt exposures and equity,q 105%,dp3527589,dp3527589,stable
25.00,0110,0180,7 Subordinated debt exposures and equity,r 110%,dp3527577,dp3527577,stable
25.00,0110,0190,7 Subordinated debt exposures and equity,s 130%,dp3527559,dp3527559,stable
25.00,0110,0200,7 Subordinated debt exposures and equity,t 150%,dp3526913,dp3526913,stable
25.00,0110,0210,7 Subordinated debt exposures and equity,u 250%,dp3527302,dp3527302,stable
25.00,0110,0220,7 Subordinated debt exposures and equity,v 370%,dp3526883,dp3526883,stable
25.00,0110,0230,7 Subordinated debt exposures and equity,w 400%,dp3527546,dp3527546,stable
25.00,0110,0240,7 Subordinated debt exposures and equity,x 1250%,dp3526725,dp3526725,stable
25.00,0110,0250,7 Subordinated debt exposures and equity,y Others,dp3527489,dp3527489,stable
25.00,0110,0260,7 Subordinated debt exposures and equity,z Total,dp3527675,dp3527675,stable
25.00,0110,0270,7 Subordinated debt exposures and equity,aa Of which unrated,dp3526691,dp3526691,stable
25.00,0120,0010,EU 7a  Subordinated debt exposures,a 0%,dp3527796,dp3527796,stable
25.00,0120,0020,EU 7a  Subordinated debt exposures,b 2%,dp3526816,dp3526816,stable
25.00,0120,0030,EU 7a  Subordinated debt exposures,c 4%,dp3527504,dp3527504,stable
25.00,0120,0040,EU 7a  Subordinated debt exposures,d 10%,dp3527258,dp3527258,stable
25.00,0120,0050,EU 7a  Subordinated debt exposures,e 20%,dp3527120,dp3527120,stable
25.00,0120,0060,EU 7a  Subordinated debt exposures,f 30%,dp3527712,dp3527712,stable
25.00,0120,0070,EU 7a  Subordinated debt exposures,g 35%,dp3527698,dp3527698,stable
25.00,0120,0080,EU 7a  Subordinated debt exposures,h 40%,dp3527165,dp3527165,stable
25.00,0120,0090,EU 7a  Subordinated debt exposures,i 45%,dp3527783,dp3527783,stable
25.00,0120,0100,EU 7a  Subordinated debt exposures,j 50%,dp3527106,dp3527106,stable
25.00,0120,0110,EU 7a  Subordinated debt exposures,k 60%,dp3527769,dp3527769,stable
25.00,0120,0120,EU 7a  Subordinated debt exposures,l 70%,dp3527274,dp3527274,stable
25.00,0120,0130,EU 7a  Subordinated debt exposures,m 75%,dp3527446,dp3527446,stable
25.00,0120,0140,EU 7a  Subordinated debt exposures,n 80%,dp3527609,dp3527609,stable
25.00,0120,0150,EU 7a  Subordinated debt exposures,o 90%,dp3527462,dp3527462,stable
25.00,0120,0160,EU 7a  Subordinated debt exposures,p 100%,dp3528396,dp3528396,stable
25.00,0120,0170,EU 7a  Subordinated debt exposures,q 105%,dp3527189,dp3527189,stable
25.00,0120,0180,EU 7a  Subordinated debt exposures,r 110%,dp3526969,dp3526969,stable
25.00,0120,0190,EU 7a  Subordinated debt exposures,s 130%,dp3526945,dp3526945,stable
25.00,0120,0200,EU 7a  Subordinated debt exposures,t 150%,dp3527287,dp3527287,stable
25.00,0120,0210,EU 7a  Subordinated debt exposures,u 250%,dp3527299,dp3527299,stable
25.00,0120,0220,EU 7a  Subordinated debt exposures,v 370%,dp3527316,dp3527316,stable
25.00,0120,0230,EU 7a  Subordinated debt exposures,w 400%,dp3527085,dp3527085,stable
25.00,0120,0240,EU 7a  Subordinated debt exposures,x 1250%,dp3527476,dp3527476,stable
25.00,0120,0250,EU 7a  Subordinated debt exposures,y Others,dp3526718,dp3526718,stable
25.00,0120,0260,EU 7a  Subordinated debt exposures,z Total,dp3527072,dp3527072,stable
25.00,0120,0270,EU 7a  Subordinated debt exposures,aa Of which unrated,dp3527522,dp3527522,stable
25.00,0130,0010,EU 7b   Equity,a 0%,dp3527244,dp3527244,stable
25.00,0130,0020,EU 7b   Equity,b 2%,dp3527393,dp3527393,stable
25.00,0130,0030,EU 7b   Equity,c 4%,dp3526681,dp3526681,stable
25.00,0130,0040,EU 7b   Equity,d 10%,dp3527265,dp3527265,stable
25.00,0130,0050,EU 7b   Equity,e 20%,dp3527116,dp3527116,stable
25.00,0130,0060,EU 7b   Equity,f 30%,dp3527709,dp3527709,stable
25.00,0130,0070,EU 7b   Equity,g 35%,dp3527131,dp3527131,stable
25.00,0130,0080,EU 7b   Equity,h 40%,dp3527723,dp3527723,stable
25.00,0130,0090,EU 7b   Equity,i 45%,dp3527230,dp3527230,stable
25.00,0130,0100,EU 7b   Equity,j 50%,dp3527807,dp3527807,stable
25.00,0130,0110,EU 7b   Equity,k 60%,dp3527214,dp3527214,stable
25.00,0130,0120,EU 7b   Equity,l 70%,dp3527278,dp3527278,stable
25.00,0130,0130,EU 7b   Equity,m 75%,dp3526752,dp3526752,stable
25.00,0130,0140,EU 7b   Equity,n 80%,dp3527196,dp3527196,stable
25.00,0130,0150,EU 7b   Equity,o 90%,dp3527467,dp3527467,stable
25.00,0130,0160,EU 7b   Equity,p 100%,dp3527926,dp3527926,stable
25.00,0130,0170,EU 7b   Equity,q 105%,dp3527183,dp3527183,stable
25.00,0130,0180,EU 7b   Equity,r 110%,dp3527573,dp3527573,stable
25.00,0130,0190,EU 7b   Equity,s 130%,dp3526942,dp3526942,stable
25.00,0130,0200,EU 7b   Equity,t 150%,dp3526911,dp3526911,stable
25.00,0130,0210,EU 7b   Equity,u 250%,dp3526895,dp3526895,stable
25.00,0130,0220,EU 7b   Equity,v 370%,dp3527321,dp3527321,stable
25.00,0130,0230,EU 7b   Equity,w 400%,dp3527688,dp3527688,stable
25.00,0130,0240,EU 7b   Equity,x 1250%,dp3526733,dp3526733,stable
25.00,0130,0250,EU 7b   Equity,y Others,dp3526713,dp3526713,stable
25.00,0130,0260,EU 7b   Equity,z Total,dp3527066,dp3527066,stable
25.00,0130,0270,EU 7b   Equity,aa Of which unrated,dp3527526,dp3527526,stable
25.00,0140,0010,8 Retail exposures,a 0%,dp3527240,dp3527240,stable
25.00,0140,0020,8 Retail exposures,b 2%,dp3527398,dp3527398,stable
25.00,0140,0030,8 Retail exposures,c 4%,dp3527514,dp3527514,stable
25.00,0140,0040,8 Retail exposures,d 10%,dp3526796,dp3526796,stable
25.00,0140,0050,8 Retail exposures,e 20%,dp3527112,dp3527112,stable
25.00,0140,0060,8 Retail exposures,f 30%,dp3527706,dp3527706,stable
25.00,0140,0070,8 Retail exposures,g 35%,dp3527836,dp3527836,stable
25.00,0140,0080,8 Retail exposures,h 40%,dp3527157,dp3527157,stable
25.00,0140,0090,8 Retail exposures,i 45%,dp3527225,dp3527225,stable
25.00,0140,0100,8 Retail exposures,j 50%,dp3527802,dp3527802,stable
25.00,0140,0110,8 Retail exposures,k 60%,dp3527207,dp3527207,stable
25.00,0140,0120,8 Retail exposures,l 70%,dp3527282,dp3527282,stable
25.00,0140,0130,8 Retail exposures,m 75%,dp3526746,dp3526746,stable
25.00,0140,0140,8 Retail exposures,n 80%,dp3527600,dp3527600,stable
25.00,0140,0150,8 Retail exposures,o 90%,dp3527470,dp3527470,stable
25.00,0140,0160,8 Retail exposures,p 100%,dp3527930,dp3527930,stable
25.00,0140,0170,8 Retail exposures,q 105%,dp3527584,dp3527584,stable
25.00,0140,0180,8 Retail exposures,r 110%,dp3527568,dp3527568,stable
25.00,0140,0190,8 Retail exposures,s 130%,dp3527093,dp3527093,stable
25.00,0140,0200,8 Retail exposures,t 150%,dp3527294,dp3527294,stable
25.00,0140,0210,8 Retail exposures,u 250%,dp3526889,dp3526889,stable
25.00,0140,0220,8 Retail exposures,v 370%,dp3526875,dp3526875,stable
25.00,0140,0230,8 Retail exposures,w 400%,dp3527077,dp3527077,stable
25.00,0140,0240,8 Retail exposures,x 1250%,dp3526728,dp3526728,stable
25.00,0140,0250,8 Retail exposures,y Others,dp3526709,dp3526709,stable
25.00,0140,0260,8 Retail exposures,z Total,dp3527062,dp3527062,stable
25.00,0140,0270,8 Retail exposures,aa Of which unrated,dp3527530,dp3527530,stable
25.00,0150,0010,9 Secured by mortgages on immovable property and ADC exposures,a 0%,dp3527800,dp3527800,stable
25.00,0150,0020,9 Secured by mortgages on immovable property and ADC exposures,b 2%,dp3526820,dp3526820,stable
25.00,0150,0030,9 Secured by mortgages on immovable property and ADC exposures,c 4%,dp3527500,dp3527500,stable
25.00,0150,0040,9 Secured by mortgages on immovable property and ADC exposures,d 10%,dp3526806,dp3526806,stable
25.00,0150,0050,9 Secured by mortgages on immovable property and ADC exposures,e 20%,dp3527123,dp3527123,stable
25.00,0150,0060,9 Secured by mortgages on immovable property and ADC exposures,f 30%,dp3527714,dp3527714,stable
25.00,0150,0070,9 Secured by mortgages on immovable property and ADC exposures,g 35%,dp3527700,dp3527700,stable
25.00,0150,0080,9 Secured by mortgages on immovable property and ADC exposures,h 40%,dp3527167,dp3527167,stable
25.00,0150,0090,9 Secured by mortgages on immovable property and ADC exposures,i 45%,dp3527787,dp3527787,stable
25.00,0150,0100,9 Secured by mortgages on immovable property and ADC exposures,j 50%,dp3527108,dp3527108,stable
25.00,0150,0110,9 Secured by mortgages on immovable property and ADC exposures,k 60%,dp3527221,dp3527221,stable
25.00,0150,0120,9 Secured by mortgages on immovable property and ADC exposures,l 70%,dp3526936,dp3526936,stable
25.00,0150,0130,9 Secured by mortgages on immovable property and ADC exposures,m 75%,dp3527443,dp3527443,stable
25.00,0150,0140,9 Secured by mortgages on immovable property and ADC exposures,n 80%,dp3527612,dp3527612,stable
25.00,0150,0150,9 Secured by mortgages on immovable property and ADC exposures,o 90%,dp3527459,dp3527459,stable
25.00,0150,0160,9 Secured by mortgages on immovable property and ADC exposures,p 100%,dp3527922,dp3527922,stable
25.00,0150,0170,9 Secured by mortgages on immovable property and ADC exposures,q 105%,dp3527595,dp3527595,stable
25.00,0150,0180,9 Secured by mortgages on immovable property and ADC exposures,r 110%,dp3526973,dp3526973,stable
25.00,0150,0190,9 Secured by mortgages on immovable property and ADC exposures,s 130%,dp3527564,dp3527564,stable
25.00,0150,0200,9 Secured by mortgages on immovable property and ADC exposures,t 150%,dp3527285,dp3527285,stable
25.00,0150,0210,9 Secured by mortgages on immovable property and ADC exposures,u 250%,dp3526900,dp3526900,stable
25.00,0150,0220,9 Secured by mortgages on immovable property and ADC exposures,v 370%,dp3527312,dp3527312,stable
25.00,0150,0230,9 Secured by mortgages on immovable property and ADC exposures,w 400%,dp3527088,dp3527088,stable
25.00,0150,0240,9 Secured by mortgages on immovable property and ADC exposures,x 1250%,dp3527473,dp3527473,stable
25.00,0150,0250,9 Secured by mortgages on immovable property and ADC exposures,y Others,dp3526721,dp3526721,stable
25.00,0150,0260,9 Secured by mortgages on immovable property and ADC exposures,z Total,dp3527679,dp3527679,stable
25.00,0150,0270,9 Secured by mortgages on immovable property and ADC exposures,aa Of which unrated,dp3526687,dp3526687,stable
25.00,0160,0010,9.1     Secured by mortgages on residential immovable property - non IPRE,a 0%,dp3527248,dp3527248,stable
25.00,0160,0020,9.1     Secured by mortgages on residential immovable property - non IPRE,b 2%,dp3527391,dp3527391,stable
25.00,0160,0030,9.1     Secured by mortgages on residential immovable property - non IPRE,c 4%,dp3527507,dp3527507,stable
25.00,0160,0040,9.1     Secured by mortgages on residential immovable property - non IPRE,d 10%,dp3527263,dp3527263,stable
25.00,0160,0050,9.1     Secured by mortgages on residential immovable property - non IPRE,e 20%,dp3527118,dp3527118,stable
25.00,0160,0060,9.1     Secured by mortgages on residential immovable property - non IPRE,f 30%,dp3527147,dp3527147,stable
25.00,0160,0070,9.1     Secured by mortgages on residential immovable property - non IPRE,g 35%,dp3527695,dp3527695,stable
25.00,0160,0080,9.1     Secured by mortgages on residential immovable property - non IPRE,h 40%,dp3527163,dp3527163,stable
25.00,0160,0090,9.1     Secured by mortgages on residential immovable property - non IPRE,i 45%,dp3527779,dp3527779,stable
25.00,0160,0100,9.1     Secured by mortgages on residential immovable property - non IPRE,j 50%,dp3527811,dp3527811,stable
25.00,0160,0110,9.1     Secured by mortgages on residential immovable property - non IPRE,k 60%,dp3527766,dp3527766,stable
25.00,0160,0120,9.1     Secured by mortgages on residential immovable property - non IPRE,l 70%,dp3526930,dp3526930,stable
25.00,0160,0130,9.1     Secured by mortgages on residential immovable property - non IPRE,m 75%,dp3527450,dp3527450,stable
25.00,0160,0140,9.1     Secured by mortgages on residential immovable property - non IPRE,n 80%,dp3527200,dp3527200,stable
25.00,0160,0150,9.1     Secured by mortgages on residential immovable property - non IPRE,o 90%,dp3527464,dp3527464,stable
25.00,0160,0160,9.1     Secured by mortgages on residential immovable property - non IPRE,p 100%,dp3527925,dp3527925,stable
