datapoint_code,frequency,label,unit,template
dp3529642,6,[TODO: DPM lookup] dp3529642,[TODO],[TODO]
dp3529643,10,[TODO: DPM lookup] dp3529643,[TODO],[TODO]
dp3529644,9,[TODO: DPM lookup] dp3529644,[TODO],[TODO]
dp3529645,3,[TODO: DPM lookup] dp3529645,[TODO],[TODO]
dp3529646,3,[TODO: DPM lookup] dp3529646,[TODO],[TODO]
dp3529647,11,[TODO: DPM lookup] dp3529647,[TODO],[TODO]
dp3529648,4,[TODO: DPM lookup] dp3529648,[TODO],[TODO]
dp3529649,11,[TODO: DPM lookup] dp3529649,[TODO],[TODO]
dp3529650,11,[TODO: DPM lookup] dp3529650,[TODO],[TODO]
dp3529651,4,[TODO: DPM lookup] dp3529651,[TODO],[TODO]
dp3529652,11,[TODO: DPM lookup] dp3529652,[TODO],[TODO]
dp3529653,3,[TODO: DPM lookup] dp3529653,[TODO],[TODO]
dp3529654,4,[TODO: DPM lookup] dp3529654,[TODO],[TODO]
dp3529655,3,[TODO: DPM lookup] dp3529655,[TODO],[TODO]
dp3529656,4,[TODO: DPM lookup] dp3529656,[TODO],[TODO]
dp3529657,4,[TODO: DPM lookup] dp3529657,[TODO],[TODO]
dp3529658,4,[TODO: DPM lookup] dp3529658,[TODO],[TODO]
dp3529659,4,[TODO: DPM lookup] dp3529659,[TODO],[TODO]
dp3529679,2,[TODO: DPM lookup] dp3529679,[TODO],[TODO]
dp3529682,1,[TODO: DPM lookup] dp3529682,[TODO],[TODO]
dp3529683,2,[TODO: DPM lookup] dp3529683,[TODO],[TODO]
dp3529686,4,[TODO: DPM lookup] dp3529686,[TODO],[TODO]
dp3529695,4,[TODO: DPM lookup] dp3529695,[TODO],[TODO]
dp3529697,4,[TODO: DPM lookup] dp3529697,[TODO],[TODO]
dp3529699,6,[TODO: DPM lookup] dp3529699,[TODO],[TODO]
dp3529700,2,[TODO: DPM lookup] dp3529700,[TODO],[TODO]
dp3529701,1,[TODO: DPM lookup] dp3529701,[TODO],[TODO]
dp3529702,2,[TODO: DPM lookup] dp3529702,[TODO],[TODO]
dp3529704,2,[TODO: DPM lookup] dp3529704,[TODO],[TODO]
dp3529705,1,[TODO: DPM lookup] dp3529705,[TODO],[TODO]
dp3529706,2,[TODO: DPM lookup] dp3529706,[TODO],[TODO]
dp3529717,4,[TODO: DPM lookup] dp3529717,[TODO],[TODO]
dp3529719,11,[TODO: DPM lookup] dp3529719,[TODO],[TODO]
dp3529720,9,[TODO: DPM lookup] dp3529720,[TODO],[TODO]
dp3529721,3,[TODO: DPM lookup] dp3529721,[TODO],[TODO]
dp3529722,11,[TODO: DPM lookup] dp3529722,[TODO],[TODO]
dp3529723,11,[TODO: DPM lookup] dp3529723,[TODO],[TODO]
dp3529724,4,[TODO: DPM lookup] dp3529724,[TODO],[TODO]
dp3529725,3,[TODO: DPM lookup] dp3529725,[TODO],[TODO]
dp3529726,4,[TODO: DPM lookup] dp3529726,[TODO],[TODO]
dp3529727,11,[TODO: DPM lookup] dp3529727,[TODO],[TODO]
dp3529729,4,[TODO: DPM lookup] dp3529729,[TODO],[TODO]
dp3529730,3,[TODO: DPM lookup] dp3529730,[TODO],[TODO]
dp3529732,2,[TODO: DPM lookup] dp3529732,[TODO],[TODO]
dp3529738,4,[TODO: DPM lookup] dp3529738,[TODO],[TODO]
dp3529739,4,[TODO: DPM lookup] dp3529739,[TODO],[TODO]
dp3529740,4,[TODO: DPM lookup] dp3529740,[TODO],[TODO]
dp3529741,4,[TODO: DPM lookup] dp3529741,[TODO],[TODO]
dp3529742,4,[TODO: DPM lookup] dp3529742,[TODO],[TODO]
dp3529744,4,[TODO: DPM lookup] dp3529744,[TODO],[TODO]
dp3529745,4,[TODO: DPM lookup] dp3529745,[TODO],[TODO]
dp3529750,1,[TODO: DPM lookup] dp3529750,[TODO],[TODO]
dp3529751,1,[TODO: DPM lookup] dp3529751,[TODO],[TODO]
dp3529753,9,[TODO: DPM lookup] dp3529753,[TODO],[TODO]
dp3529754,2,[TODO: DPM lookup] dp3529754,[TODO],[TODO]
dp3529755,2,[TODO: DPM lookup] dp3529755,[TODO],[TODO]
dp3529756,11,[TODO: DPM lookup] dp3529756,[TODO],[TODO]
dp3529763,6,[TODO: DPM lookup] dp3529763,[TODO],[TODO]
dp3529765,6,[TODO: DPM lookup] dp3529765,[TODO],[TODO]
dp3529766,4,[TODO: DPM lookup] dp3529766,[TODO],[TODO]
dp3529767,4,[TODO: DPM lookup] dp3529767,[TODO],[TODO]
dp3529768,4,[TODO: DPM lookup] dp3529768,[TODO],[TODO]
dp3529770,4,[TODO: DPM lookup] dp3529770,[TODO],[TODO]
dp3529771,24,[TODO: DPM lookup] dp3529771,[TODO],[TODO]
dp3529772,8,[TODO: DPM lookup] dp3529772,[TODO],[TODO]
dp3529773,3,[TODO: DPM lookup] dp3529773,[TODO],[TODO]
dp3529774,3,[TODO: DPM lookup] dp3529774,[TODO],[TODO]
dp3529775,2,[TODO: DPM lookup] dp3529775,[TODO],[TODO]
dp3529776,5,[TODO: DPM lookup] dp3529776,[TODO],[TODO]
dp3529778,22,[TODO: DPM lookup] dp3529778,[TODO],[TODO]
dp3529780,6,[TODO: DPM lookup] dp3529780,[TODO],[TODO]
dp3529781,5,[TODO: DPM lookup] dp3529781,[TODO],[TODO]
dp3529782,11,[TODO: DPM lookup] dp3529782,[TODO],[TODO]
dp3529783,9,[TODO: DPM lookup] dp3529783,[TODO],[TODO]
dp3529784,3,[TODO: DPM lookup] dp3529784,[TODO],[TODO]
dp3529785,3,[TODO: DPM lookup] dp3529785,[TODO],[TODO]
dp3529786,4,[TODO: DPM lookup] dp3529786,[TODO],[TODO]
dp3529787,4,[TODO: DPM lookup] dp3529787,[TODO],[TODO]
dp3529788,260,[TODO: DPM lookup] dp3529788,[TODO],[TODO]
dp3529802,9,[TODO: DPM lookup] dp3529802,[TODO],[TODO]
dp3529805,3,[TODO: DPM lookup] dp3529805,[TODO],[TODO]
dp3529806,4,[TODO: DPM lookup] dp3529806,[TODO],[TODO]
dp3529807,4,[TODO: DPM lookup] dp3529807,[TODO],[TODO]
dp3529811,4,[TODO: DPM lookup] dp3529811,[TODO],[TODO]
dp3529815,2,[TODO: DPM lookup] dp3529815,[TODO],[TODO]
dp3529818,5,[TODO: DPM lookup] dp3529818,[TODO],[TODO]
dp3529819,4,[TODO: DPM lookup] dp3529819,[TODO],[TODO]
dp3529820,3,[TODO: DPM lookup] dp3529820,[TODO],[TODO]
dp3529822,28,[TODO: DPM lookup] dp3529822,[TODO],[TODO]
dp3529827,3,[TODO: DPM lookup] dp3529827,[TODO],[TODO]
dp3529828,2,[TODO: DPM lookup] dp3529828,[TODO],[TODO]
dp3529829,1,[TODO: DPM lookup] dp3529829,[TODO],[TODO]
dp3529830,1,[TODO: DPM lookup] dp3529830,[TODO],[TODO]
dp3529831,1,[TODO: DPM lookup] dp3529831,[TODO],[TODO]
dp3529832,3,[TODO: DPM lookup] dp3529832,[TODO],[TODO]
dp3529833,2,[TODO: DPM lookup] dp3529833,[TODO],[TODO]
dp3529834,7,[TODO: DPM lookup] dp3529834,[TODO],[TODO]
dp3529835,10,[TODO: DPM lookup] dp3529835,[TODO],[TODO]
dp3529836,2,[TODO: DPM lookup] dp3529836,[TODO],[TODO]
dp3529837,1,[TODO: DPM lookup] dp3529837,[TODO],[TODO]
dp3529839,1,[TODO: DPM lookup] dp3529839,[TODO],[TODO]
dp3529840,1,[TODO: DPM lookup] dp3529840,[TODO],[TODO]
dp3529841,2,[TODO: DPM lookup] dp3529841,[TODO],[TODO]
dp3529842,1,[TODO: DPM lookup] dp3529842,[TODO],[TODO]
dp3529843,10,[TODO: DPM lookup] dp3529843,[TODO],[TODO]
dp3529844,13,[TODO: DPM lookup] dp3529844,[TODO],[TODO]
dp3529845,9,[TODO: DPM lookup] dp3529845,[TODO],[TODO]
dp3529846,10,[TODO: DPM lookup] dp3529846,[TODO],[TODO]
dp3529847,1,[TODO: DPM lookup] dp3529847,[TODO],[TODO]
dp3529848,14,[TODO: DPM lookup] dp3529848,[TODO],[TODO]
dp3529849,15,[TODO: DPM lookup] dp3529849,[TODO],[TODO]
dp3529850,17,[TODO: DPM lookup] dp3529850,[TODO],[TODO]
dp3529851,18,[TODO: DPM lookup] dp3529851,[TODO],[TODO]
dp3529852,19,[TODO: DPM lookup] dp3529852,[TODO],[TODO]
dp3529853,2,[TODO: DPM lookup] dp3529853,[TODO],[TODO]
dp3529854,2,[TODO: DPM lookup] dp3529854,[TODO],[TODO]
dp3529855,7,[TODO: DPM lookup] dp3529855,[TODO],[TODO]
dp3529856,1,[TODO: DPM lookup] dp3529856,[TODO],[TODO]
dp3529857,7,[TODO: DPM lookup] dp3529857,[TODO],[TODO]
dp3529858,1,[TODO: DPM lookup] dp3529858,[TODO],[TODO]
dp3529859,2,[TODO: DPM lookup] dp3529859,[TODO],[TODO]
dp3529860,1,[TODO: DPM lookup] dp3529860,[TODO],[TODO]
dp3529861,1,[TODO: DPM lookup] dp3529861,[TODO],[TODO]
dp3529862,1,[TODO: DPM lookup] dp3529862,[TODO],[TODO]
dp3529863,1,[TODO: DPM lookup] dp3529863,[TODO],[TODO]
dp3529864,8,[TODO: DPM lookup] dp3529864,[TODO],[TODO]
dp3529865,10,[TODO: DPM lookup] dp3529865,[TODO],[TODO]
dp3529866,4,[TODO: DPM lookup] dp3529866,[TODO],[TODO]
dp3529867,1,[TODO: DPM lookup] dp3529867,[TODO],[TODO]
dp3529868,11,[TODO: DPM lookup] dp3529868,[TODO],[TODO]
dp3529869,3,[TODO: DPM lookup] dp3529869,[TODO],[TODO]
dp3529870,1,[TODO: DPM lookup] dp3529870,[TODO],[TODO]
dp3529871,1,[TODO: DPM lookup] dp3529871,[TODO],[TODO]
dp3529872,3,[TODO: DPM lookup] dp3529872,[TODO],[TODO]
dp3529873,1,[TODO: DPM lookup] dp3529873,[TODO],[TODO]
dp3529874,1,[TODO: DPM lookup] dp3529874,[TODO],[TODO]
dp3529875,7,[TODO: DPM lookup] dp3529875,[TODO],[TODO]
dp3529876,1,[TODO: DPM lookup] dp3529876,[TODO],[TODO]
dp3529877,10,[TODO: DPM lookup] dp3529877,[TODO],[TODO]
dp3529878,9,[TODO: DPM lookup] dp3529878,[TODO],[TODO]
dp3529879,14,[TODO: DPM lookup] dp3529879,[TODO],[TODO]
dp3529880,14,[TODO: DPM lookup] dp3529880,[TODO],[TODO]
dp3529882,10,[TODO: DPM lookup] dp3529882,[TODO],[TODO]
dp3529883,14,[TODO: DPM lookup] dp3529883,[TODO],[TODO]
dp3529884,14,[TODO: DPM lookup] dp3529884,[TODO],[TODO]
dp3529885,5,[TODO: DPM lookup] dp3529885,[TODO],[TODO]
dp3529886,14,[TODO: DPM lookup] dp3529886,[TODO],[TODO]
dp3529887,2,[TODO: DPM lookup] dp3529887,[TODO],[TODO]
dp3529888,13,[TODO: DPM lookup] dp3529888,[TODO],[TODO]
dp3529889,1,[TODO: DPM lookup] dp3529889,[TODO],[TODO]
dp3529890,1,[TODO: DPM lookup] dp3529890,[TODO],[TODO]
dp3529891,5,[TODO: DPM lookup] dp3529891,[TODO],[TODO]
dp3529893,3,[TODO: DPM lookup] dp3529893,[TODO],[TODO]
dp3529896,6,[TODO: DPM lookup] dp3529896,[TODO],[TODO]
dp3529900,1,[TODO: DPM lookup] dp3529900,[TODO],[TODO]
dp3529901,2,[TODO: DPM lookup] dp3529901,[TODO],[TODO]
dp3529903,1,[TODO: DPM lookup] dp3529903,[TODO],[TODO]
dp3529904,4,[TODO: DPM lookup] dp3529904,[TODO],[TODO]
dp3529905,10,[TODO: DPM lookup] dp3529905,[TODO],[TODO]
dp3529906,5,[TODO: DPM lookup] dp3529906,[TODO],[TODO]
dp3529907,7,[TODO: DPM lookup] dp3529907,[TODO],[TODO]
dp3529908,7,[TODO: DPM lookup] dp3529908,[TODO],[TODO]
dp3529909,11,[TODO: DPM lookup] dp3529909,[TODO],[TODO]
dp3529910,1,[TODO: DPM lookup] dp3529910,[TODO],[TODO]
dp3529911,7,[TODO: DPM lookup] dp3529911,[TODO],[TODO]
dp3529913,10,[TODO: DPM lookup] dp3529913,[TODO],[TODO]
dp3530238,2,[TODO: DPM lookup] dp3530238,[TODO],[TODO]
dp3530239,2,[TODO: DPM lookup] dp3530239,[TODO],[TODO]
dp3530240,2,[TODO: DPM lookup] dp3530240,[TODO],[TODO]
dp3530241,2,[TODO: DPM lookup] dp3530241,[TODO],[TODO]
dp3530242,2,[TODO: DPM lookup] dp3530242,[TODO],[TODO]
dp3530243,2,[TODO: DPM lookup] dp3530243,[TODO],[TODO]
dp3530244,2,[TODO: DPM lookup] dp3530244,[TODO],[TODO]
dp3530245,2,[TODO: DPM lookup] dp3530245,[TODO],[TODO]
dp3530246,2,[TODO: DPM lookup] dp3530246,[TODO],[TODO]
dp3530247,2,[TODO: DPM lookup] dp3530247,[TODO],[TODO]
dp3530248,4,[TODO: DPM lookup] dp3530248,[TODO],[TODO]
dp3530249,3,[TODO: DPM lookup] dp3530249,[TODO],[TODO]
dp3530250,1,[TODO: DPM lookup] dp3530250,[TODO],[TODO]
dp3530251,2,[TODO: DPM lookup] dp3530251,[TODO],[TODO]
dp3530252,7,[TODO: DPM lookup] dp3530252,[TODO],[TODO]
dp3530253,17,[TODO: DPM lookup] dp3530253,[TODO],[TODO]
dp3530254,7,[TODO: DPM lookup] dp3530254,[TODO],[TODO]
dp3530255,3,[TODO: DPM lookup] dp3530255,[TODO],[TODO]
dp3530256,7,[TODO: DPM lookup] dp3530256,[TODO],[TODO]
dp3530257,5,[TODO: DPM lookup] dp3530257,[TODO],[TODO]
dp3530259,5,[TODO: DPM lookup] dp3530259,[TODO],[TODO]
dp3530261,12,[TODO: DPM lookup] dp3530261,[TODO],[TODO]
dp3530262,1,[TODO: DPM lookup] dp3530262,[TODO],[TODO]
dp3530263,5,[TODO: DPM lookup] dp3530263,[TODO],[TODO]
dp3530264,5,[TODO: DPM lookup] dp3530264,[TODO],[TODO]
dp3530265,5,[TODO: DPM lookup] dp3530265,[TODO],[TODO]
dp3530266,8,[TODO: DPM lookup] dp3530266,[TODO],[TODO]
dp3530267,1,[TODO: DPM lookup] dp3530267,[TODO],[TODO]
dp3530268,2,[TODO: DPM lookup] dp3530268,[TODO],[TODO]
dp3530269,13,[TODO: DPM lookup] dp3530269,[TODO],[TODO]
dp3530270,18,[TODO: DPM lookup] dp3530270,[TODO],[TODO]
dp3530271,18,[TODO: DPM lookup] dp3530271,[TODO],[TODO]
dp3530272,12,[TODO: DPM lookup] dp3530272,[TODO],[TODO]
dp3530273,8,[TODO: DPM lookup] dp3530273,[TODO],[TODO]
dp3530274,1,[TODO: DPM lookup] dp3530274,[TODO],[TODO]
dp3530275,8,[TODO: DPM lookup] dp3530275,[TODO],[TODO]
dp3530276,7,[TODO: DPM lookup] dp3530276,[TODO],[TODO]
dp3530277,16,[TODO: DPM lookup] dp3530277,[TODO],[TODO]
dp3530279,1,[TODO: DPM lookup] dp3530279,[TODO],[TODO]
dp3530280,15,[TODO: DPM lookup] dp3530280,[TODO],[TODO]
dp3530281,1,[TODO: DPM lookup] dp3530281,[TODO],[TODO]
dp3530282,11,[TODO: DPM lookup] dp3530282,[TODO],[TODO]
dp3530283,17,[TODO: DPM lookup] dp3530283,[TODO],[TODO]
dp3530284,18,[TODO: DPM lookup] dp3530284,[TODO],[TODO]
dp3530285,8,[TODO: DPM lookup] dp3530285,[TODO],[TODO]
dp3530318,1,[TODO: DPM lookup] dp3530318,[TODO],[TODO]
dp3530321,2,[TODO: DPM lookup] dp3530321,[TODO],[TODO]
dp3530322,3,[TODO: DPM lookup] dp3530322,[TODO],[TODO]
dp3530323,3,[TODO: DPM lookup] dp3530323,[TODO],[TODO]
dp3530339,7,[TODO: DPM lookup] dp3530339,[TODO],[TODO]
dp3530340,52,[TODO: DPM lookup] dp3530340,[TODO],[TODO]
dp3530359,14,[TODO: DPM lookup] dp3530359,[TODO],[TODO]
dp3530382,1,[TODO: DPM lookup] dp3530382,[TODO],[TODO]
dp3530383,3,[TODO: DPM lookup] dp3530383,[TODO],[TODO]
dp3530384,1,[TODO: DPM lookup] dp3530384,[TODO],[TODO]
dp3530385,6,[TODO: DPM lookup] dp3530385,[TODO],[TODO]
dp3530386,6,[TODO: DPM lookup] dp3530386,[TODO],[TODO]
dp3530395,2,[TODO: DPM lookup] dp3530395,[TODO],[TODO]
dp3530397,2,[TODO: DPM lookup] dp3530397,[TODO],[TODO]
dp3530398,2,[TODO: DPM lookup] dp3530398,[TODO],[TODO]
dp3530420,2,[TODO: DPM lookup] dp3530420,[TODO],[TODO]
dp3530492,1,[TODO: DPM lookup] dp3530492,[TODO],[TODO]
dp3530493,6,[TODO: DPM lookup] dp3530493,[TODO],[TODO]
dp3530494,6,[TODO: DPM lookup] dp3530494,[TODO],[TODO]
dp3530568,2,[TODO: DPM lookup] dp3530568,[TODO],[TODO]
dp3530569,2,[TODO: DPM lookup] dp3530569,[TODO],[TODO]
dp3530571,6,[TODO: DPM lookup] dp3530571,[TODO],[TODO]
dp3530586,2,[TODO: DPM lookup] dp3530586,[TODO],[TODO]
dp3530590,1,[TODO: DPM lookup] dp3530590,[TODO],[TODO]
dp3530592,2,[TODO: DPM lookup] dp3530592,[TODO],[TODO]
dp3530594,2,[TODO: DPM lookup] dp3530594,[TODO],[TODO]
dp3530595,1,[TODO: DPM lookup] dp3530595,[TODO],[TODO]
dp3530597,2,[TODO: DPM lookup] dp3530597,[TODO],[TODO]
dp3530598,2,[TODO: DPM lookup] dp3530598,[TODO],[TODO]
dp3530602,5,[TODO: DPM lookup] dp3530602,[TODO],[TODO]
dp3530603,3,[TODO: DPM lookup] dp3530603,[TODO],[TODO]
dp3530604,1,[TODO: DPM lookup] dp3530604,[TODO],[TODO]
dp3530605,1,[TODO: DPM lookup] dp3530605,[TODO],[TODO]
dp3530606,1,[TODO: DPM lookup] dp3530606,[TODO],[TODO]
dp3530607,1,[TODO: DPM lookup] dp3530607,[TODO],[TODO]
dp3530608,1,[TODO: DPM lookup] dp3530608,[TODO],[TODO]
dp3530609,1,[TODO: DPM lookup] dp3530609,[TODO],[TODO]
dp3530610,1,[TODO: DPM lookup] dp3530610,[TODO],[TODO]
dp3530611,1,[TODO: DPM lookup] dp3530611,[TODO],[TODO]
dp3530612,1,[TODO: DPM lookup] dp3530612,[TODO],[TODO]
dp3530613,1,[TODO: DPM lookup] dp3530613,[TODO],[TODO]
dp3530614,1,[TODO: DPM lookup] dp3530614,[TODO],[TODO]
dp3530615,1,[TODO: DPM lookup] dp3530615,[TODO],[TODO]
dp3530616,6,[TODO: DPM lookup] dp3530616,[TODO],[TODO]
dp3530617,2,[TODO: DPM lookup] dp3530617,[TODO],[TODO]
dp3530618,5,[TODO: DPM lookup] dp3530618,[TODO],[TODO]
dp3530619,1,[TODO: DPM lookup] dp3530619,[TODO],[TODO]
dp3530620,2,[TODO: DPM lookup] dp3530620,[TODO],[TODO]
dp3530621,1,[TODO: DPM lookup] dp3530621,[TODO],[TODO]
dp3530622,1,[TODO: DPM lookup] dp3530622,[TODO],[TODO]
dp3530623,2,[TODO: DPM lookup] dp3530623,[TODO],[TODO]
dp3530624,2,[TODO: DPM lookup] dp3530624,[TODO],[TODO]
dp3530625,2,[TODO: DPM lookup] dp3530625,[TODO],[TODO]
dp3530626,2,[TODO: DPM lookup] dp3530626,[TODO],[TODO]
dp3530627,1,[TODO: DPM lookup] dp3530627,[TODO],[TODO]
dp3530628,1,[TODO: DPM lookup] dp3530628,[TODO],[TODO]
dp3530629,2,[TODO: DPM lookup] dp3530629,[TODO],[TODO]
dp3530630,1,[TODO: DPM lookup] dp3530630,[TODO],[TODO]
dp3530631,1,[TODO: DPM lookup] dp3530631,[TODO],[TODO]
dp3530632,1,[TODO: DPM lookup] dp3530632,[TODO],[TODO]
dp3530633,1,[TODO: DPM lookup] dp3530633,[TODO],[TODO]
dp3530634,1,[TODO: DPM lookup] dp3530634,[TODO],[TODO]
dp3530635,1,[TODO: DPM lookup] dp3530635,[TODO],[TODO]
dp3530636,3,[TODO: DPM lookup] dp3530636,[TODO],[TODO]
dp3530637,1,[TODO: DPM lookup] dp3530637,[TODO],[TODO]
dp3530638,3,[TODO: DPM lookup] dp3530638,[TODO],[TODO]
dp3530639,2,[TODO: DPM lookup] dp3530639,[TODO],[TODO]
dp3530640,1,[TODO: DPM lookup] dp3530640,[TODO],[TODO]
dp3530641,1,[TODO: DPM lookup] dp3530641,[TODO],[TODO]
dp3530642,1,[TODO: DPM lookup] dp3530642,[TODO],[TODO]
dp3530643,88,[TODO: DPM lookup] dp3530643,[TODO],[TODO]
dp3530644,66,[TODO: DPM lookup] dp3530644,[TODO],[TODO]
dp3530645,60,[TODO: DPM lookup] dp3530645,[TODO],[TODO]
dp3530646,1,[TODO: DPM lookup] dp3530646,[TODO],[TODO]
dp3530647,1,[TODO: DPM lookup] dp3530647,[TODO],[TODO]
dp3530648,5,[TODO: DPM lookup] dp3530648,[TODO],[TODO]
dp3530649,1,[TODO: DPM lookup] dp3530649,[TODO],[TODO]
dp3530650,1,[TODO: DPM lookup] dp3530650,[TODO],[TODO]
dp3530651,1,[TODO: DPM lookup] dp3530651,[TODO],[TODO]
dp3530652,1,[TODO: DPM lookup] dp3530652,[TODO],[TODO]
dp3530653,1,[TODO: DPM lookup] dp3530653,[TODO],[TODO]
dp3530654,3,[TODO: DPM lookup] dp3530654,[TODO],[TODO]
dp3530655,1,[TODO: DPM lookup] dp3530655,[TODO],[TODO]
dp3530656,1,[TODO: DPM lookup] dp3530656,[TODO],[TODO]
dp3530657,1,[TODO: DPM lookup] dp3530657,[TODO],[TODO]
dp3530658,1,[TODO: DPM lookup] dp3530658,[TODO],[TODO]
dp3530659,1,[TODO: DPM lookup] dp3530659,[TODO],[TODO]
dp3530660,1,[TODO: DPM lookup] dp3530660,[TODO],[TODO]
dp3530661,1,[TODO: DPM lookup] dp3530661,[TODO],[TODO]
dp3530662,1,[TODO: DPM lookup] dp3530662,[TODO],[TODO]
dp3530663,1,[TODO: DPM lookup] dp3530663,[TODO],[TODO]
dp3530664,1,[TODO: DPM lookup] dp3530664,[TODO],[TODO]
dp3530665,1,[TODO: DPM lookup] dp3530665,[TODO],[TODO]
dp3530666,1,[TODO: DPM lookup] dp3530666,[TODO],[TODO]
dp3530667,1,[TODO: DPM lookup] dp3530667,[TODO],[TODO]
dp3530668,1,[TODO: DPM lookup] dp3530668,[TODO],[TODO]
dp3530669,1,[TODO: DPM lookup] dp3530669,[TODO],[TODO]
dp3530670,1,[TODO: DPM lookup] dp3530670,[TODO],[TODO]
dp3530671,1,[TODO: DPM lookup] dp3530671,[TODO],[TODO]
dp3530672,1,[TODO: DPM lookup] dp3530672,[TODO],[TODO]
dp3530673,1,[TODO: DPM lookup] dp3530673,[TODO],[TODO]
dp3530674,1,[TODO: DPM lookup] dp3530674,[TODO],[TODO]
dp3530675,2,[TODO: DPM lookup] dp3530675,[TODO],[TODO]
dp3530676,1,[TODO: DPM lookup] dp3530676,[TODO],[TODO]
dp3530677,1,[TODO: DPM lookup] dp3530677,[TODO],[TODO]
dp3530678,1,[TODO: DPM lookup] dp3530678,[TODO],[TODO]
dp3530679,1,[TODO: DPM lookup] dp3530679,[TODO],[TODO]
dp3530680,1,[TODO: DPM lookup] dp3530680,[TODO],[TODO]
dp3530681,1,[TODO: DPM lookup] dp3530681,[TODO],[TODO]
dp3530682,1,[TODO: DPM lookup] dp3530682,[TODO],[TODO]
dp3530683,1,[TODO: DPM lookup] dp3530683,[TODO],[TODO]
dp3530684,3,[TODO: DPM lookup] dp3530684,[TODO],[TODO]
dp3530685,6,[TODO: DPM lookup] dp3530685,[TODO],[TODO]
dp3530686,2,[TODO: DPM lookup] dp3530686,[TODO],[TODO]
dp3530687,2,[TODO: DPM lookup] dp3530687,[TODO],[TODO]
dp3530688,1,[TODO: DPM lookup] dp3530688,[TODO],[TODO]
dp3530689,2,[TODO: DPM lookup] dp3530689,[TODO],[TODO]
dp3530690,2,[TODO: DPM lookup] dp3530690,[TODO],[TODO]
dp3530691,1,[TODO: DPM lookup] dp3530691,[TODO],[TODO]
dp3530692,2,[TODO: DPM lookup] dp3530692,[TODO],[TODO]
dp3530693,2,[TODO: DPM lookup] dp3530693,[TODO],[TODO]
dp3530694,1,[TODO: DPM lookup] dp3530694,[TODO],[TODO]
dp3530695,1,[TODO: DPM lookup] dp3530695,[TODO],[TODO]
dp3530696,6,[TODO: DPM lookup] dp3530696,[TODO],[TODO]
dp3530697,1,[TODO: DPM lookup] dp3530697,[TODO],[TODO]
dp3530698,2,[TODO: DPM lookup] dp3530698,[TODO],[TODO]
dp3530699,2,[TODO: DPM lookup] dp3530699,[TODO],[TODO]
dp3530700,2,[TODO: DPM lookup] dp3530700,[TODO],[TODO]
dp3530701,1,[TODO: DPM lookup] dp3530701,[TODO],[TODO]
dp3530702,1,[TODO: DPM lookup] dp3530702,[TODO],[TODO]
dp3530703,1,[TODO: DPM lookup] dp3530703,[TODO],[TODO]
dp3530704,2,[TODO: DPM lookup] dp3530704,[TODO],[TODO]
dp3530705,6,[TODO: DPM lookup] dp3530705,[TODO],[TODO]
dp3530706,2,[TODO: DPM lookup] dp3530706,[TODO],[TODO]
dp3530708,2,[TODO: DPM lookup] dp3530708,[TODO],[TODO]
dp3530711,2,[TODO: DPM lookup] dp3530711,[TODO],[TODO]
dp3530713,2,[TODO: DPM lookup] dp3530713,[TODO],[TODO]
dp3530714,5,[TODO: DPM lookup] dp3530714,[TODO],[TODO]
dp3530715,5,[TODO: DPM lookup] dp3530715,[TODO],[TODO]
dp3530722,4,[TODO: DPM lookup] dp3530722,[TODO],[TODO]
dp3530723,2,[TODO: DPM lookup] dp3530723,[TODO],[TODO]
dp3530724,5,[TODO: DPM lookup] dp3530724,[TODO],[TODO]
dp3530725,5,[TODO: DPM lookup] dp3530725,[TODO],[TODO]
dp3530726,6,[TODO: DPM lookup] dp3530726,[TODO],[TODO]
dp3530759,3,[TODO: DPM lookup] dp3530759,[TODO],[TODO]
dp3530760,3,[TODO: DPM lookup] dp3530760,[TODO],[TODO]
dp3530761,3,[TODO: DPM lookup] dp3530761,[TODO],[TODO]
dp3530762,3,[TODO: DPM lookup] dp3530762,[TODO],[TODO]
dp3530763,3,[TODO: DPM lookup] dp3530763,[TODO],[TODO]
dp3530764,3,[TODO: DPM lookup] dp3530764,[TODO],[TODO]
dp3530765,11,[TODO: DPM lookup] dp3530765,[TODO],[TODO]
dp3530766,11,[TODO: DPM lookup] dp3530766,[TODO],[TODO]
dp3530767,4,[TODO: DPM lookup] dp3530767,[TODO],[TODO]
dp3530768,11,[TODO: DPM lookup] dp3530768,[TODO],[TODO]
dp3530769,3,[TODO: DPM lookup] dp3530769,[TODO],[TODO]
dp3530770,3,[TODO: DPM lookup] dp3530770,[TODO],[TODO]
dp3530771,4,[TODO: DPM lookup] dp3530771,[TODO],[TODO]
dp3530772,3,[TODO: DPM lookup] dp3530772,[TODO],[TODO]
dp3530773,11,[TODO: DPM lookup] dp3530773,[TODO],[TODO]
dp3530774,11,[TODO: DPM lookup] dp3530774,[TODO],[TODO]
dp3530775,3,[TODO: DPM lookup] dp3530775,[TODO],[TODO]
dp3530776,4,[TODO: DPM lookup] dp3530776,[TODO],[TODO]
dp3530777,11,[TODO: DPM lookup] dp3530777,[TODO],[TODO]
dp3530778,7,[TODO: DPM lookup] dp3530778,[TODO],[TODO]
dp3530779,4,[TODO: DPM lookup] dp3530779,[TODO],[TODO]
dp3530780,3,[TODO: DPM lookup] dp3530780,[TODO],[TODO]
